"","fish_genus_species","predator_min_length","predator_max_length","predator_average_length","length_type","length_units","sample_size","start_year","start_month","start_day","end_year","end_month","end_day","habitat","measurement_type","measurement_units","author","year","journal","site_name","sampling_interval","citation","figure","fish_id","data_sorted_by","notes","prey_taxon","measurement","prey_stage","lon","lat"
"203","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Chironomidae","unknown","-98.5985609","45.5339204"
"204","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Corixidae","unknown","-98.5985609","45.5339204"
"205","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Other macroinvert.","unknown","-98.5985609","45.5339204"
"206","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Daphnia spp.","unknown","-98.5985609","45.5339204"
"207","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Trichoptera","unknown","-98.5985609","45.5339204"
"208","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Plecoptera","unknown","-98.5985609","45.5339204"
"209","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Chironomidae","unknown","-98.5985609","45.5339204"
"210","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Corixidae","unknown","-98.5985609","45.5339204"
"211","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Culicidae","unknown","-98.5985609","45.5339204"
"212","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","weight","percent","harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"prey_taxon","Other macroinvert.","unknown","-98.5985609","45.5339204"
"213","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","45","unknown","-98.5985609","45.5339204"
"214","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"215","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","26","unknown","-98.5985609","45.5339204"
"216","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","34","unknown","-98.5985609","45.5339204"
"217","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","9","unknown","-98.5985609","45.5339204"
"218","Lepomis macrochirus","80","149",NA,NA,"mm","1","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"219","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","8225","unknown","-98.5985609","45.5339204"
"220","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"221","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","21","unknown","-98.5985609","45.5339204"
"222","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"223","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"224","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","October","1","1998","October","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","494","unknown","-98.5985609","45.5339204"
"225","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","October","1","1998","October","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","4","unknown","-98.5985609","45.5339204"
"226","Lepomis macrochirus","80","149",NA,NA,"mm","37","1998","October","1","1998","October","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","9","unknown","-98.5985609","45.5339204"
"227","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","5567","unknown","-98.5985609","45.5339204"
"228","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"229","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"230","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","3","unknown","-98.5985609","45.5339204"
"231","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","312","unknown","-98.5985609","45.5339204"
"232","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","83","unknown","-98.5985609","45.5339204"
"233","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","7","unknown","-98.5985609","45.5339204"
"234","Lepomis macrochirus","150","199",NA,NA,"mm","11","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"235","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","4746","unknown","-98.5985609","45.5339204"
"236","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"237","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","7","unknown","-98.5985609","45.5339204"
"238","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","63","unknown","-98.5985609","45.5339204"
"239","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","333","unknown","-98.5985609","45.5339204"
"240","Lepomis macrochirus","150","199",NA,NA,"mm","17","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","31","unknown","-98.5985609","45.5339204"
"241","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2666","unknown","-98.5985609","45.5339204"
"242","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","14","unknown","-98.5985609","45.5339204"
"243","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"244","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","20","unknown","-98.5985609","45.5339204"
"245","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","260","unknown","-98.5985609","45.5339204"
"246","Lepomis macrochirus","150","199",NA,NA,"mm","12","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"247","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2750","unknown","-98.5985609","45.5339204"
"248","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"249","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","3","unknown","-98.5985609","45.5339204"
"250","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","76","unknown","-98.5985609","45.5339204"
"251","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","4","unknown","-98.5985609","45.5339204"
"252","Lepomis macrochirus","200",NA,NA,NA,"mm","3","1998","April","1","1998","April","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"253","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2573","unknown","-98.5985609","45.5339204"
"254","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"255","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
"256","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","10","unknown","-98.5985609","45.5339204"
"257","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","238","unknown","-98.5985609","45.5339204"
"258","Lepomis macrochirus","200",NA,NA,NA,"mm","8","1998","June","1","1998","June","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1","unknown","-98.5985609","45.5339204"
"259","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","1553","unknown","-98.5985609","45.5339204"
"260","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","13","unknown","-98.5985609","45.5339204"
"261","Lepomis macrochirus","200",NA,NA,NA,"mm","18","1998","August","1","1998","August","1","lentic","number",NA,"harris","1999","Proceedings of the South Dakota Academy of Science","Richmond Lake, South Dakota","monthly","Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).","tbl1",NA,NA,NA,"measurement","2","unknown","-98.5985609","45.5339204"
