"","site_name","type_of_fish","measurement_type_number_weight_other","measurement_units_total_percent_other","sample_size","start_date","end_date","sampling_interval","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage","fish_id"
"258","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"larvae_trichoptera",NA,"larvae","9"
"259","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"larvae_trichoptera",NA,"larvae","5"
"260","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"larvae_trichoptera","0","larvae","2"
"261","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"larvae_trichoptera","0","larvae","10"
"262","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"larvae_trichoptera",NA,"larvae","3"
"263","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"larvae_trichoptera",NA,"larvae","1"
"264","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"larvae_trichoptera",NA,"larvae","6"
"265","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"larvae_trichoptera",NA,"larvae","12"
"266","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"larvae_trichoptera",NA,"larvae","4"
"267","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"larvae_trichoptera",NA,"larvae","11"
"268","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nymphs_insecta",NA,"larvae","7"
"269","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nymphs_insecta",NA,"larvae","8"
"270","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nymphs_insecta","0.5","larvae","9"
"271","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nymphs_insecta","0.4","larvae","5"
"272","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nymphs_insecta",NA,"larvae","2"
"273","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nymphs_insecta","0.3","larvae","10"
"274","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nymphs_insecta","0.1","larvae","3"
"275","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nymphs_insecta","0","larvae","1"
"276","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nymphs_insecta",".1","larvae","6"
"277","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nymphs_insecta",NA,"larvae","12"
"278","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nymphs_insecta",NA,"larvae","4"
"279","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nymphs_insecta",NA,"larvae","11"
"280","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nymphs_odonata",NA,"larvae","7"
"281","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nymphs_odonata",NA,"larvae","8"
"282","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nymphs_odonata",NA,"larvae","9"
"283","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nymphs_odonata","0","larvae","5"
"284","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nymphs_odonata",NA,"larvae","2"
"285","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nymphs_odonata","0.1","larvae","10"
"286","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nymphs_odonata",NA,"larvae","3"
"287","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nymphs_odonata",NA,"larvae","1"
"288","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nymphs_odonata",NA,"larvae","6"
"289","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nymphs_odonata",NA,"larvae","12"
"290","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nymphs_odonata",NA,"larvae","4"
"291","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nymphs_odonata",NA,"larvae","11"
"292","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nymphs_ephemeroptera",NA,"larvae","7"
"293","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nymphs_ephemeroptera",NA,"larvae","8"
"294","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nymphs_ephemeroptera","0","larvae","9"
"295","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nymphs_ephemeroptera","0.1","larvae","5"
"296","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nymphs_ephemeroptera",NA,"larvae","2"
"297","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nymphs_ephemeroptera",NA,"larvae","10"
"298","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nymphs_ephemeroptera",NA,"larvae","3"
"299","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nymphs_ephemeroptera",NA,"larvae","1"
"300","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nymphs_ephemeroptera",NA,"larvae","6"
"301","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nymphs_ephemeroptera",NA,"larvae","12"
"302","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nymphs_ephemeroptera",NA,"larvae","4"
"303","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nymphs_ephemeroptera",NA,"larvae","11"
"304","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nymphs_diptera",NA,"larvae","7"
"305","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nymphs_diptera",NA,"larvae","8"
"306","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nymphs_diptera",NA,"larvae","9"
"307","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nymphs_diptera",NA,"larvae","5"
"308","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nymphs_diptera",NA,"larvae","2"
"309","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nymphs_diptera",NA,"larvae","10"
"310","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nymphs_diptera",NA,"larvae","3"
"311","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nymphs_diptera",NA,"larvae","1"
"312","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nymphs_diptera",NA,"larvae","6"
"313","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nymphs_diptera",NA,"larvae","12"
"314","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nymphs_diptera",NA,"larvae","4"
"315","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nymphs_diptera",NA,"larvae","11"
"316","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nematoda","0","unknown","7"
"317","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nematoda",NA,"unknown","8"
"318","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nematoda",NA,"unknown","9"
