"","fish_genus_species","predator_min_length","predator_max_length","predator_average_length","length_type","length_units","sample_size","start_year","start_month","start_day","end_year","end_month","end_day","habitat","measurement_type","measurement_units","author","year","journal","site_name","sampling_interval","citation","figure","fish_id","data_sorted_by","notes","prey_taxon","measurement","prey_stage","lon","lat"
"225","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_1","averaged_over_date_and_length",NA,"chiysicihys_sp","6","unknown","6.3420769","5.3994425"
"226","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_2","averaged_over_date_and_length",NA,"chiysicihys_sp","1.81","unknown","6.3420769","5.3994425"
"227","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_1","averaged_over_date_and_length",NA,"synociontis_sp","2","unknown","6.3420769","5.3994425"
"228","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_2","averaged_over_date_and_length",NA,"synociontis_sp","0.6","unknown","6.3420769","5.3994425"
"229","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_1","averaged_over_date_and_length",NA,"unidentified_fish","5","unknown","6.3420769","5.3994425"
"230","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_2","averaged_over_date_and_length",NA,"unidentified_fish","1.51","unknown","6.3420769","5.3994425"
"231","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_1","averaged_over_date_and_length",NA,"bones","4","unknown","6.3420769","5.3994425"
"232","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_2","averaged_over_date_and_length",NA,"bones","1.2","unknown","6.3420769","5.3994425"
"233","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_1","averaged_over_date_and_length",NA,"fish_scales","8","unknown","6.3420769","5.3994425"
"234","Bagrus  bayad  macropterus",NA,NA,NA,NA,NA,NA,"1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl1","20200113_umeh_2","averaged_over_date_and_length",NA,"fish_scales","2.41","unknown","6.3420769","5.3994425"
"235","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_3","averaged_over_date_and_length",NA,"crayfish","2","unknown","6.3420769","5.3994425"
"236","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_4","averaged_over_date_and_length",NA,"crayfish","13.33","unknown","6.3420769","5.3994425"
"237","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_3","averaged_over_date_and_length",NA,"prawns","9","unknown","6.3420769","5.3994425"
"238","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_4","averaged_over_date_and_length",NA,"prawns","60","unknown","6.3420769","5.3994425"
"239","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_3","averaged_over_date_and_length",NA,"chrysicthys_sp","2","unknown","6.3420769","5.3994425"
"240","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_4","averaged_over_date_and_length",NA,"chrysicthys_sp","13.33","unknown","6.3420769","5.3994425"
"241","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_3","averaged_over_date_and_length",NA,"synodontis_sp","2","unknown","6.3420769","5.3994425"
"242","Bagrus  doniac  niger",NA,NA,NA,NA,NA,"4","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl2","20200113_umeh_4","averaged_over_date_and_length",NA,"synodontis_sp","13.33","unknown","6.3420769","5.3994425"
"243","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"fine_sand","0","unknown","6.3420769","5.3994425"
"244","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"fine_sand","0","unknown","6.3420769","5.3994425"
"245","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"coarse_sand","0","unknown","6.3420769","5.3994425"
"246","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"coarse_sand","0","unknown","6.3420769","5.3994425"
"247","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"detritus","176111","unknown","6.3420769","5.3994425"
"248","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"detritus","38.67","unknown","6.3420769","5.3994425"
"249","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"rice","7","unknown","6.3420769","5.3994425"
"250","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"rice","<0.01","unknown","6.3420769","5.3994425"
"251","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"garri_fibres","573","unknown","6.3420769","5.3994425"
"252","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"garri_fibres","0.13","unknown","6.3420769","5.3994425"
"253","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"thread","1","unknown","6.3420769","5.3994425"
"254","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"thread","<0.01","unknown","6.3420769","5.3994425"
"255","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"blue_green_algae","2454","unknown","6.3420769","5.3994425"
"256","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"blue_green_algae","0.54","unknown","6.3420769","5.3994425"
"257","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"filamentous_g_reen_algae","20234","unknown","6.3420769","5.3994425"
"258","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"filamentous_g_reen_algae","4.44","unknown","6.3420769","5.3994425"
"259","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"desmids","1827","unknown","6.3420769","5.3994425"
"260","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"desmids","0.4","unknown","6.3420769","5.3994425"
"261","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"diatoms","48061","unknown","6.3420769","5.3994425"
"262","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"diatoms","10.55","unknown","6.3420769","5.3994425"
"263","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"fru_its","479","unknown","6.3420769","5.3994425"
"264","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"fru_its","0.01","unknown","6.3420769","5.3994425"
"265","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"seeds","1315","unknown","6.3420769","5.3994425"
"266","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"seeds","0.29","unknown","6.3420769","5.3994425"
"267","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"nematodes","8575","unknown","6.3420769","5.3994425"
"268","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"nematodes","1.88","unknown","6.3420769","5.3994425"
"269","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"oligochaetes_segments","1771","unknown","6.3420769","5.3994425"
"270","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"oligochaetes_segments","0.39","unknown","6.3420769","5.3994425"
"271","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"cladocera","60364","unknown","6.3420769","5.3994425"
"272","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"cladocera","13.25","unknown","6.3420769","5.3994425"
"273","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"copepoda","12126","unknown","6.3420769","5.3994425"
"274","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"copepoda","2.66","unknown","6.3420769","5.3994425"
"275","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"ostracoda","21282","unknown","6.3420769","5.3994425"
"276","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"ostracoda","4.67","unknown","6.3420769","5.3994425"
"277","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"ephemeropteran_nymphs","6","larvae","6.3420769","5.3994425"
"278","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"ephemeropteran_nymphs","<0.01","larvae","6.3420769","5.3994425"
"279","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"odonate_nymphs","250","larvae","6.3420769","5.3994425"
"280","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","percent","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_4","averaged_over_date_and_length",NA,"odonate_nymphs","0.05","larvae","6.3420769","5.3994425"
"281","Chrysicthys  auratus longifilis",NA,NA,NA,NA,NA,"101","1982","3","1","1984","2","1","lotic","number","na","Idodo_Umeh","2002","Tropical Freshwater Biology","River Ase, Niger Delta, Nigeria","fortnightly","Idodo-Umeh, G. (2002). The feeding ecology of bagrid species in river Ase, Niger Delta, Southern Nigeria. Tropical Freshwater Biology, 11(1), 47-68.","tbl3","20200113_umeh_3","averaged_over_date_and_length",NA,"trichopteran_larvae","1004","larvae","6.3420769","5.3994425"
